gene,lpv_Treated_vs_Untreated,lpv_Untreated_vs_Initial,annot,KOG
Acropora_023847,-1.2503434699417035,5.5454846170884275,CD151 molecule (Raph blood group),CD151 molecule (Raph blood group)
Acropora_023854,-1.2658160558428768,4.389658596773821,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial"
Acropora_023860,-1.0102269406191937,2.230129162919118,Protein of unknown function with motif GDWWSH,Protein of unknown function with motif GDWWSH
Acropora_023865,-4.1844115174626975,4.8662905300347665,Activating transcription factor 4b1 (tax-responsive enhancer element B67),Activating transcription factor 4b1 (tax-responsive enhancer element B67)
Acropora_023876,3.669605961794665,-4.533200222755029,NA,NA
Acropora_023881,1.8483861578967196,-4.717102175853477,protein side chain deglutamylation,protein side chain deglutamylation
Acropora_023882,1.6887796420550298,-7.245256785143403,G-protein coupled receptor activity,G-protein coupled receptor activity
Acropora_023892,2.5355118389620075,-5.6408381259222775,Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family,Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family
Acropora_023893,1.1718630340311798,-1.9867245853656548,ubiquitin protein ligase binding,ubiquitin protein ligase binding
Acropora_023911,-2.5959764019766163,2.0216243019891085,Endoribonuclease XendoU,Endoribonuclease XendoU
Acropora_023920,8.15603583282869,-6.685711106906076,NA,NA
Acropora_023922,-10.828878816178833,6.87227459725412,sequence-specific DNA binding,sequence-specific DNA binding
Acropora_023949,-1.2392139058557983,3.0211303181177187,"zinc finger, DHHC-type containing 17","zinc finger, DHHC-type containing 17"
Acropora_023978,1.030380660793607,-1.9146701011120872,microtubule motor activity,microtubule motor activity
Acropora_023989,1.4168835249760734,-6.057019094046103,1-phosphatidylinositol-4-phosphate 5-kinase activity,1-phosphatidylinositol-4-phosphate 5-kinase activity
Acropora_023998,3.909493084330556,-2.3912359016262057,cAMP-dependent protein kinase regulator activity,cAMP-dependent protein kinase regulator activity
Acropora_024008,-1.1851067462802323,11.214995522233338,lipoprotein receptor-related protein,lipoprotein receptor-related protein
Acropora_024010,-2.002474299809792,3.7876438022388923,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway"
Acropora_024023,1.2289348823214317,-1.7738659500965528,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity
Acropora_024077,1.5075157786969786,-10.656661659886746,ammonium transmembrane transporter activity,ammonium transmembrane transporter activity
Acropora_024093,1.231746116150418,-1.1941072301824793,-,-
Acropora_024095,1.0248466030944041,-2.531455713882895,Belongs to the adenylyl cyclase class-4 guanylyl cyclase family,Belongs to the adenylyl cyclase class-4 guanylyl cyclase family
Acropora_024101,1.2587126600334035,-3.4796257408789466,protein-hormone receptor activity,protein-hormone receptor activity
Acropora_024135,-1.6535153958881814,1.117578104295012,BTB/POZ domain,BTB/POZ domain
Acropora_024139,-3.9544577967072683,12.696759234639936,regulation of vesicle fusion,regulation of vesicle fusion
Acropora_024147,1.4856415058112562,-4.678271141493655,alpha-protein kinase 1,alpha-protein kinase 1
Acropora_024234,-3.6072024650766874,1.528946965857078,Transmembrane protein 87A,Transmembrane protein 87A
Acropora_024236,2.0061805711597755,1.318486139409936,NA,NA
Acropora_024259,-1.0599824969016938,9.128362169081859,cysteine-type endopeptidase activity,cysteine-type endopeptidase activity
Acropora_024264,-1.0518499029437378,4.78338921216907,animal organ development,animal organ development
Acropora_024310,1.2392139058557983,-3.0007379756730255,MAP kinase kinase kinase activity,MAP kinase kinase kinase activity
Acropora_024312,1.4141266538453912,1.8201565599532838,Cellulase (glycosyl hydrolase family 5),Cellulase (glycosyl hydrolase family 5)
Acropora_024319,1.0746064366572778,-12.47636729109722,NA,NA
Acropora_024326,3.4877322222912586,-10.356640112122873,negative regulation of motor neuron migration,negative regulation of motor neuron migration
Acropora_024354,1.6813300708844492,-2.6692652600770232,NA,NA
Acropora_024385,-1.252324063336014,-5.2627981116178475,response to hypoxia,response to hypoxia
Acropora_024402,1.3744462500334975,-2.5397121152257385,membrane addition at site of cytokinesis,membrane addition at site of cytokinesis
Acropora_024417,2.2058650974617584,-14.355806128653331,actin filament severing,actin filament severing
Acropora_024426,1.1422181813968773,-6.9671958215372305,"Domain present in PSD-95, Dlg, and ZO-1/2.","Domain present in PSD-95, Dlg, and ZO-1/2."
Acropora_024488,-2.3085648656080426,6.071368328067464,organic anion transmembrane transporter activity,organic anion transmembrane transporter activity
Acropora_024489,-1.420150247917645,11.651067014484958,endoribonuclease activity,endoribonuclease activity
Acropora_024516,-1.1247636334934,4.814990725926251,endoplasmic reticulum lectin 1,endoplasmic reticulum lectin 1
Acropora_024577,-1.3506825919526908,10.673421749719045,NA,NA
Acropora_024716,1.321680115103498,-2.6432667432077896,NA,NA
Acropora_024846,1.3142305146434465,-1.7222211598759203,arachidonic acid secretion,arachidonic acid secretion
Acropora_024933,-1.6396366177330144,7.258439065423897,"Solute carrier family 35, member G1","Solute carrier family 35, member G1"
Acropora_024937,2.1617381857490816,-7.221068040657367,"spectrin, beta","spectrin, beta"
Acropora_024955,2.180713092223472,-1.5482608242945175,NA,NA
Acropora_024956,1.0457436530854867,-3.0600682956336414,NA,NA
Acropora_024996,-1.1975041130467083,5.445105294743571,endosomal vesicle fusion,endosomal vesicle fusion
Acropora_025009,1.0803746929723683,-1.878876020363859,NA,NA
Acropora_025074,-11.266830716723806,22.62400725919027,NA,NA
Acropora_025224,1.1650988206755186,-2.1596569962829966,Transposase IS4,Transposase IS4
Acropora_025268,1.549443857390147,-1.619126807260575,DNA binding,DNA binding
Acropora_025340,-1.5171850639451938,3.702548336159588,NA,NA
Acropora_025532,-3.780982411110891,3.494520813739492,NA,NA
Acropora_025573,-1.0500744973866483,7.405601256710906,NA,NA
Acropora_025669,1.0713761842181977,-3.4854546176801597,receptor localization to synapse,receptor localization to synapse
Acropora_025675,1.5609324090004646,-3.610481869513345,Centrosomal protein,Centrosomal protein
Acropora_025713,-3.0820970432240555,1.0162571645806624,NA,NA
Acropora_025819,1.0713761842181977,-2.496892590196376,NA,NA
Acropora_025824,-1.2478716134001235,1.4753809761744086,carbohydrate binding,carbohydrate binding
Acropora_025840,1.7589028586634503,-1.72593902885349,GPCR-Autoproteolysis INducing (GAIN) domain,GPCR-Autoproteolysis INducing (GAIN) domain
Acropora_025851,9.566222010819551,-8.389015188457797,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle
Acropora_025852,15.666884385050375,-16.017004730487926,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle
Acropora_025853,1.693454335543189,-1.7107715706674966,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle
Acropora_025907,3.4081620090460305,-4.719806109176799,transcription corepressor activity,transcription corepressor activity
Acropora_025931,-1.1836791168263223,5.675732390720094,peroxiredoxin activity,peroxiredoxin activity
Acropora_025932,4.36506398969285,-6.9569654631064655,NA,NA
Acropora_026008,-1.5099404924182218,1.6835739520263884,Belongs to the SNF7 family,Belongs to the SNF7 family
Acropora_026034,-1.4480394884331829,12.215917409052524,intra-Golgi vesicle-mediated transport,intra-Golgi vesicle-mediated transport
Acropora_026067,1.959343500394617,-3.5050756990026706,NA,NA
Acropora_026070,-1.649932634890497,7.205913212581066,Involved in the regulation of homocysteine metabolism,Involved in the regulation of homocysteine metabolism
Acropora_026074,2.9879711293152753,-22.831908836281503,NA,NA
Acropora_026079,2.3506636024082734,-10.038614844603748,Protein kinase C conserved region 2 (CalB),Protein kinase C conserved region 2 (CalB)
Acropora_026081,1.436186429559741,-3.860848375503514,Protein kinase C conserved region 2 (CalB),Protein kinase C conserved region 2 (CalB)
Acropora_026084,1.1908360314171291,-4.648750228255695,late endosome to lysosome transport,late endosome to lysosome transport
Acropora_026111,2.7929446133413394,-3.9426057258595435,NA,NA
Acropora_026122,1.6925121197057889,-4.884373223106937,identical protein binding,identical protein binding
Acropora_026127,1.0821973482225813,-3.856344883384919,nucleoside transmembrane transporter activity,nucleoside transmembrane transporter activity
Acropora_026140,2.290967181523896,-8.837816315611699,phosphatidylinositol phospholipase C activity,phosphatidylinositol phospholipase C activity
Acropora_026170,-2.0433070048892357,3.5107244697429034,NA,NA
Acropora_026171,-1.9269439126467243,1.5098899728819948,NA,NA
Acropora_026172,-1.1092843492714732,1.3402628627140958,choline O-acetyltransferase activity,choline O-acetyltransferase activity
Acropora_026173,1.232182803869093,-3.26289719320895,1-phosphatidylinositol-3-phosphate 5-kinase activity,1-phosphatidylinositol-3-phosphate 5-kinase activity
Acropora_026215,-4.3787369495644395,7.688319700794682,endoplasmic reticulum,endoplasmic reticulum
Acropora_026219,-2.3018006565242564,1.5164435281293114,NA,NA
Acropora_026228,1.0432424706466243,1.2501021981489482,Inward rectifier potassium channel,Inward rectifier potassium channel
Acropora_026237,-2.304064569313295,6.842989400265384,"posttranslational protein targeting to membrane, translocation","posttranslational protein targeting to membrane, translocation"
Acropora_026243,-1.0594398961187859,8.778666684789801,MiCRoSpherule Protein 1,MiCRoSpherule Protein 1
Acropora_026248,-2.0833225569933997,9.963971078477435,"Filamin C, gamma","Filamin C, gamma"
Acropora_026255,-1.3091134572676957,13.791337798527506,calcium ion export across plasma membrane,calcium ion export across plasma membrane
Acropora_026256,-1.7192860943751933,1.3058163024794567,Spermatogenesis-associated serine-rich protein 2,Spermatogenesis-associated serine-rich protein 2
Acropora_026260,-7.277356673880123,3.895208601596002,unfolded protein binding,unfolded protein binding
Acropora_026262,1.8024865225063558,-3.315718751279826,DNA-binding transcription factor activity,DNA-binding transcription factor activity
Acropora_026270,1.2770217037490836,-3.9840591228364297,mesenchymal stem cell proliferation,mesenchymal stem cell proliferation
Acropora_026271,1.0281875322248752,-3.386421419182911,optic vesicle morphogenesis,optic vesicle morphogenesis
Acropora_026280,-1.4912517184783631,3.6729624453937397,"ATPase activity, coupled to transmembrane movement of substances","ATPase activity, coupled to transmembrane movement of substances"
Acropora_026287,1.5099404924182218,-3.224237959373196,MAP kinase kinase kinase activity,MAP kinase kinase kinase activity
Acropora_026310,-12.253557470222631,2.3934672209876315,protein disulfide isomerase activity,protein disulfide isomerase activity
Acropora_026312,-1.839185036573612,1.9344699681911521,positive regulation of interleukin-13 biosynthetic process,positive regulation of interleukin-13 biosynthetic process
Acropora_026329,9.432117453816005,-2.7063596979220197,trypsinogen activation,trypsinogen activation
Acropora_026340,-1.600124804177735,7.525451757765002,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit
Acropora_026342,1.8483861578967196,-8.748581116294178,NA,NA
Acropora_026353,-2.5972973109537767,16.46921813518394,glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity,glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity
Acropora_026358,-1.8832214738716027,1.1355721516606119,adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway,adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway
Acropora_026362,1.2275439974551479,-1.5055015437379276,Belongs to the membrane-bound acyltransferase family,Belongs to the membrane-bound acyltransferase family
Acropora_026368,2.9045151218591396,-10.173136684184994,Guanylate kinase,Guanylate kinase
Acropora_026399,-1.600547665478825,6.763071942323876,translocation of peptides or proteins into other organism involved in symbiotic interaction,translocation of peptides or proteins into other organism involved in symbiotic interaction
Acropora_026400,-2.9583579365255543,18.879113276571214,protein transport,protein transport
Acropora_026402,-1.8844666703631754,12.786467709916888,transcription elongation from RNA polymerase II promoter,transcription elongation from RNA polymerase II promoter
Acropora_026407,-2.423927550512444,10.349269728243414,protein homodimerization activity,protein homodimerization activity
Acropora_026408,-1.6533136281496215,6.332065125317851,RNA splicing,RNA splicing
Acropora_026409,3.154874876940312,-3.6016864952995684,Structural maintenance of chromosomes flexible hinge,Structural maintenance of chromosomes flexible hinge
Acropora_026410,-1.2876383339508803,4.517175236124445,co-translational protein modification,co-translational protein modification
Acropora_026415,-1.3234461865008615,8.517177404685008,Belongs to the universal ribosomal protein uL5 family,Belongs to the universal ribosomal protein uL5 family
Acropora_026428,3.1941423963476065,-1.2762923700334436,guanine/thymine mispair binding,guanine/thymine mispair binding
Acropora_026447,-1.5305555411887535,1.0067383658886155,adenylate cyclase-activating G-protein coupled receptor signaling pathway,adenylate cyclase-activating G-protein coupled receptor signaling pathway
Acropora_026464,1.642427747750018,-9.41693940041491,ATPase inhibitor activity,ATPase inhibitor activity
Acropora_026478,-2.4045050869889257,6.449252671325103,NA,NA
Acropora_026535,-3.1380729157137486,10.200597867660326,NA,NA
Acropora_026548,1.0723843798044186,-1.7577402859162419,E2F/DP family winged-helix DNA-binding domain,E2F/DP family winged-helix DNA-binding domain
Acropora_026563,1.0687306790545321,-1.0061081609977576,protein-DNA loading ATPase activity,protein-DNA loading ATPase activity
Acropora_026566,1.5932180714241928,-1.4679995514345892,NA,NA
Acropora_026569,-1.1650988206755186,8.267489013845484,NA,NA
Acropora_026577,1.7481735091827066,-2.499644874878495,chitinase activity,chitinase activity
Acropora_026580,1.4168835249760734,-1.158678698962349,zinc ion binding,zinc ion binding
Acropora_026588,-1.4182567430565107,6.491140623014962,thick ascending limb development,thick ascending limb development
Acropora_026604,-1.9355469235086085,2.3852570214377447,NA,NA
Acropora_026622,-3.615504593109242,4.5422957408997915,NA,NA
Acropora_026628,-2.011823703911968,9.80707483885977,NA,NA
Acropora_026630,-1.4212594559889828,2.7384128695852876,scavenger receptor activity,scavenger receptor activity
Acropora_026636,-1.7192860943751933,9.467746421686483,NA,NA
Acropora_026637,-1.9273644746391163,4.874165405060077,NA,NA
Acropora_026652,2.7170383522719175,-7.657590441062868,oxoglutarate dehydrogenase (succinyl-transferring) activity,oxoglutarate dehydrogenase (succinyl-transferring) activity
Acropora_026655,-1.7171687967147575,1.2488487319822419,NA,NA
Acropora_026670,-3.3456406148262046,7.298637606364043,NA,NA
Acropora_026671,-2.3506636024082734,3.658369140191398,scavenger receptor activity,scavenger receptor activity
Acropora_026677,-4.465749570992507,9.545515868142088,NA,NA
Acropora_026678,-1.047338901836912,7.068143102827975,NA,NA
Acropora_026681,-1.0865779435781653,4.517175236124445,FAD transmembrane transport,FAD transmembrane transport
Acropora_026717,-1.1817551471187908,4.396209804297218,Belongs to the FPP GGPP synthase family,Belongs to the FPP GGPP synthase family
Acropora_026736,2.3277613069367984,-7.88498819289509,NA,NA
Acropora_026747,-1.3130237215864833,2.3437696741031666,"Essential component of the TIM23 complex, a complex that mediates the translocation of transit peptide-containing proteins across the mitochondrial inner membrane","Essential component of the TIM23 complex, a complex that mediates the translocation of transit peptide-containing proteins across the mitochondrial inner membrane"
Acropora_026757,-1.134032180513827,7.100996405766206,medium-chain fatty acid-CoA ligase activity,medium-chain fatty acid-CoA ligase activity
Acropora_026785,2.1799600493147917,-5.99457271540918,subunit beta-like,subunit beta-like
Acropora_026791,-1.7511048027449752,2.988406784027357,fibroblast growth factor,fibroblast growth factor
Acropora_026799,2.0054290457813537,-2.8191997573877003,NA,NA
Acropora_026802,-1.1188108465310056,2.281214547552495,Family of unknown function with LKAAEAR motif,Family of unknown function with LKAAEAR motif
Acropora_026807,2.7602611354546136,-1.5734489610832112,peptidyl-tRNA hydrolase,peptidyl-tRNA hydrolase
Acropora_026811,-3.378122919670044,15.713833489726545,Belongs to the SKP1 family,Belongs to the SKP1 family
Acropora_026815,4.94741673331535,-3.9209019503817055,NA,NA
Acropora_026847,-1.7270208413496082,2.8138259751785357,NA,NA
Acropora_026850,-5.832812837683387,9.53042957324261,NA,NA
Acropora_026851,-2.308725050200407,13.98652723556797,NA,NA
Acropora_026909,2.852869549678755,-6.314889246344733,NA,NA
Acropora_026935,-1.5171850639451938,13.27516232951032,translation elongation factor activity,translation elongation factor activity
Acropora_027057,1.2363266635538415,-3.371876966439976,NA,NA
Acropora_027106,1.443790731772035,-4.800416350854577,NA,NA
Acropora_027152,1.4950286641190051,9.536493422795594,Pentafunctional AROM polypeptide-like,Pentafunctional AROM polypeptide-like
Acropora_027253,-1.194064466921918,-2.5733540444332115,scavenger receptor activity,scavenger receptor activity
Acropora_027257,-1.0049161048644775,9.796430435780168,NA,NA
Acropora_027294,1.4348650691053302,-3.2707026824566947,NA,NA
Acropora_027295,-1.8206868580862123,3.9417807821252033,"Constitutes one of the two catalytic subunit of the tRNA-splicing endonuclease complex, a complex responsible for identification and cleavage of the splice sites in pre-tRNA. It cleaves pre-tRNA at the 5'- and 3'-splice sites to release the intron. The products are an intron and two tRNA half-molecules bearing 2',3'-cyclic phosphate and 5'-OH termini. There are no conserved sequences at the splice sites, but the intron is invariably located at the same site in the gene, placing the splice sites an invariant distance from the constant structural features of the tRNA body","Constitutes one of the two catalytic subunit of the tRNA-splicing endonuclease complex, a complex responsible for identification and cleavage of the splice sites in pre-tRNA. It cleaves pre-tRNA at the 5'- and 3'-splice sites to release the intron. The products are an intron and two tRNA half-molecules bearing 2',3'-cyclic phosphate and 5'-OH termini. There are no conserved sequences at the splice sites, but the intron is invariably located at the same site in the gene, placing the splice sites an invariant distance from the constant structural features of the tRNA body"
Acropora_027348,2.264328363185788,-1.4360927180475462,ubiquitin binding,ubiquitin binding
Acropora_027374,-1.3668862357741625,16.087821725578724,ribosome biogenesis,ribosome biogenesis
Acropora_027377,2.1260231535489327,-2.324166063045599,NA,NA
Acropora_027414,1.4816659137100718,-1.359368988991691,Coiled-coil,Coiled-coil
Acropora_027417,-1.4156628201292536,-1.0224256289625955,NA,NA
Acropora_027431,-1.0459397371542447,5.838388511702946,AMPA glutamate receptor activity,AMPA glutamate receptor activity
Acropora_027492,-1.0235803406403736,-1.7813635968023163,zinc finger CCCH-type containing,zinc finger CCCH-type containing
Acropora_027515,2.9820941714821245,-10.810430006439299,ubiquitin-protein transferase activity,ubiquitin-protein transferase activity
Acropora_027521,-1.4235421977089509,4.70300722952444,Mindbomb E3 ubiquitin protein ligase 2,Mindbomb E3 ubiquitin protein ligase 2
Acropora_027532,-1.9241538530110702,2.3854971515352874,NA,NA
Acropora_027533,-1.5194805248028502,1.714517271365678,NA,NA
Acropora_027552,-4.963372451374818,7.894149329249467,adenylate cyclase-activating G-protein coupled receptor signaling pathway,adenylate cyclase-activating G-protein coupled receptor signaling pathway
Acropora_027597,-1.8670521033730725,15.229003243611471,NA,NA
Acropora_027692,-1.2546710875265445,3.1341811375658293,NA,NA
Acropora_027695,-1.3942897910632106,3.8496961076723735,interferon regulatory factor 1,interferon regulatory factor 1
Acropora_027708,1.511529749883775,-7.090025915752352,NA,NA
Acropora_027727,1.64544527640609,-1.2191860861466035,NA,NA
Acropora_027734,1.0298159880596491,-2.7604949072374656,NA,NA
Acropora_027735,1.642427747750018,-3.0731373756327844,NA,NA
Acropora_027738,1.3321643153254321,-3.242615642342028,metalloendopeptidase activity,metalloendopeptidase activity
Acropora_027745,-1.2393757528920282,3.948750021823008,NA,NA
Acropora_027748,1.8454889006308584,-9.119943544135381,NA,NA
Acropora_027752,2.736785356997015,-7.070389357332027,amyloid precursor protein metabolic process,amyloid precursor protein metabolic process
Acropora_027765,-1.2722227637788142,1.1230204466464908,NA,NA
Acropora_027789,-1.4040582455106616,13.445669926439367,embryonic brain development,embryonic brain development
Acropora_027872,-4.100247362806158,-1.303492790666571,Neural cell adhesion molecule,Neural cell adhesion molecule
Acropora_027874,1.512338139972034,-1.3281267003592299,Nucleoporin-like protein 2,Nucleoporin-like protein 2
Acropora_027919,2.5681853043734897,-1.6986461537869557,organic anion transmembrane transporter activity,organic anion transmembrane transporter activity
Acropora_027920,-1.0793416230193555,5.554240332903408,regulation of response to stimulus,regulation of response to stimulus
Acropora_027933,-2.953488041833896,5.369781735927422,Marginal zone B and,Marginal zone B and
Acropora_027942,-1.1496631721219737,10.260616009801378,cellular response to dsDNA,cellular response to dsDNA
Acropora_027944,-1.003078092242972,2.4269248019109857,epithelial to mesenchymal transition,epithelial to mesenchymal transition
Acropora_027946,2.5758948229352296,-3.790748227415321,NA,NA
Acropora_027954,-1.928533918395325,2.5579263685997633,dolichyl-phosphate-mannose-protein mannosyltransferase activity,dolichyl-phosphate-mannose-protein mannosyltransferase activity
Acropora_027956,-5.625912069856273,11.459265082953497,Impact RWD domain protein,Impact RWD domain protein
Acropora_028023,1.1496631721219737,-3.415852426747239,Calponin homology domain,Calponin homology domain
Acropora_028079,1.107783244219418,-1.604001495058842,Cenp-F N-terminal domain,Cenp-F N-terminal domain
Acropora_028085,1.2018105159998826,-2.2368311776668284,DNA replication origin binding,DNA replication origin binding
Acropora_028096,4.194345232978925,-8.883105749392731,NA,NA
Acropora_028098,2.7170383522719175,-10.03261128921154,NA,NA
Acropora_028103,4.353291726804698,-6.785930568921875,glucose:sodium symporter activity,glucose:sodium symporter activity
Acropora_028115,-1.5194805248028502,6.220224213889245,regulation of calcium-mediated signaling,regulation of calcium-mediated signaling
Acropora_028118,1.4950286641190051,-3.5591976304132835,zinc ion binding,zinc ion binding
Acropora_028135,1.0210901667208578,-8.053974988996998,NA,NA
Acropora_028139,-5.8577899679172285,18.879113276571214,calcium ion transport,calcium ion transport
Acropora_028171,3.05141040545431,-4.0167448336824005,NA,NA
Acropora_028212,-10.397715422224119,19.80150043023416,calcium ion transport,calcium ion transport
Acropora_028224,-15.043747535523455,15.289998694702755,Mesencephalic astrocyte-derived neurotrophic factor,Mesencephalic astrocyte-derived neurotrophic factor
Acropora_028236,-1.048557267246609,5.661592253947199,NA,NA
Acropora_028271,1.3019673948306016,-6.031503968327921,NA,NA
Acropora_028277,1.34321311512655,-1.0318470783117806,14-3-3 protein binding,14-3-3 protein binding
Acropora_028286,-1.9547790152183502,17.648020543886627,"Translocon-associated protein, delta subunit precursor (TRAP-delta)","Translocon-associated protein, delta subunit precursor (TRAP-delta)"
Acropora_028300,1.2208335068306468,-1.834430926217338,acylamino-acid-releasing enzyme,acylamino-acid-releasing enzyme
Acropora_028331,-2.1597455148355147,8.09693585476871,NA,NA
Acropora_028337,1.6079165093133703,-15.623254293024901,regulation of mitotic cell cycle,regulation of mitotic cell cycle
Acropora_028339,1.8275962199035012,-1.8882114918961168,NA,NA
Acropora_028348,1.1221849442985834,-4.2548007478894245,Domain of unknown function (DUF4594),Domain of unknown function (DUF4594)
Acropora_028379,-1.0312200444993693,1.4997634317015014,NA,NA
Acropora_028383,-2.2018518774577345,1.7698774641615194,lysosomal lumen pH elevation,lysosomal lumen pH elevation
Acropora_028386,7.634006907659878,-7.094748318647836,NA,NA
Acropora_028397,1.412564481450752,-2.3991122790468653,Tubulin gamma complex associated protein 6,Tubulin gamma complex associated protein 6
Acropora_028406,1.8024865225063558,-12.506873192887628,regulation of mitotic cell cycle,regulation of mitotic cell cycle
Acropora_028409,1.0500744973866483,-3.87814623805781,NA,NA
Acropora_028480,1.9677563529348359,-1.1272847354593247,helix loop helix domain,helix loop helix domain
Acropora_028488,6.494453416627658,-4.155128784256467,helix loop helix domain,helix loop helix domain
Acropora_028497,2.8902357860938794,-5.923753842476923,fibroblast growth factor-activated receptor activity,fibroblast growth factor-activated receptor activity
Acropora_028504,1.4635772610328741,-13.897318070373384,fibroblast growth factor-activated receptor activity,fibroblast growth factor-activated receptor activity
Acropora_028514,-2.898070807576929,11.585366877691031,regulation of chemokine (C-C motif) ligand 2 secretion,regulation of chemokine (C-C motif) ligand 2 secretion
Acropora_028516,1.4435333408529911,-5.962773380150787,kinetochore assembly,kinetochore assembly
Acropora_028517,1.7568219256710587,2.456089514817935,DNA repair protein complementing XP-C cells,DNA repair protein complementing XP-C cells
Acropora_028519,1.1569423011314246,-1.6304535767992479,Beta-lactamase,Beta-lactamase
Acropora_028525,4.986868219694588,-5.192934139222204,NA,NA
Acropora_028530,1.2434246792115629,-5.101693453097104,NA,NA
Acropora_028531,-3.762801191079782,4.123987225217606,NA,NA
Acropora_028543,1.7638876269988137,-9.46030595243085,NA,NA
Acropora_028560,1.1682919790291681,-1.1863907589060265,NA,NA
Acropora_028567,1.9329870547292243,-6.432863808261469,NA,NA
Acropora_028619,-1.5319892436213658,2.3189116216569787,NA,NA
Acropora_028639,-1.6087283492107236,5.021062848422626,phosphatidylinositol binding,phosphatidylinositol binding
Acropora_028641,1.19842371513383,-3.1232060680073257,sequence-specific DNA binding,sequence-specific DNA binding
Acropora_028713,1.409535056751759,-5.277824160387185,Dehydratase family,Dehydratase family
Acropora_028820,-1.9414041718590949,5.548646834332575,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
Acropora_028893,-1.5867585123365504,14.64555863935326,NA,NA
Acropora_028926,-2.4288883031759307,1.4025748571810626,"TBC1 domain family, member 25","TBC1 domain family, member 25"
Acropora_028927,-1.088247428021292,2.4795856947898485,Chromosome 9 open reading frame 116,Chromosome 9 open reading frame 116
Acropora_028994,2.1537011091275944,3.076341204682742,NA,NA
Acropora_029159,1.154565309831624,-5.883770659076957,chromatin remodeling,chromatin remodeling
Acropora_029215,2.609199860166075,-7.911414330664932,NA,NA
Acropora_029357,1.0309911669065692,-2.8474724184955864,regulator of nonsense transcripts,regulator of nonsense transcripts
Acropora_029358,1.128055854263865,-2.989425158079953,UPF0577 protein,UPF0577 protein
Acropora_029364,2.9149787397787015,-3.8666795965898526,Sulfotransferase domain,Sulfotransferase domain
Acropora_029367,2.0331797842007813,-3.9795715411694803,hydrolase activity,hydrolase activity
Acropora_029432,5.972718632412539,-10.90743418673537,CUB domain-containing protein 2,CUB domain-containing protein 2
Acropora_029456,-1.2614180827926866,1.4021284058588623,"Possible plasma membrane-binding motif in junctophilins, PIP-5-kinases and protein kinases.","Possible plasma membrane-binding motif in junctophilins, PIP-5-kinases and protein kinases."
Acropora_029513,1.720534237389516,-1.344798802084994,GABA-A receptor activity,GABA-A receptor activity
Acropora_029514,4.779545911688208,-3.33663645948595,Belongs to the ligand-gated ion channel (TC 1.A.9) family,Belongs to the ligand-gated ion channel (TC 1.A.9) family
Acropora_029524,1.4774989510686132,-1.1568857194996995,NA,NA
Acropora_029565,-1.5110509384736948,6.588932818384803,26s proteasome non-ATPase regulatory subunit,26s proteasome non-ATPase regulatory subunit
Acropora_029576,1.047338901836912,-1.0173984171814072,NA,NA
Acropora_029597,3.4342553592240814,-10.625628201897227,NA,NA
Acropora_029598,3.7707197991525803,-6.452843839158183,biological adhesion,biological adhesion
Acropora_029599,2.0968495874955377,-11.814376042040045,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process
