gene,lpv_Treated_vs_Untreated,lpv_Untreated_vs_Initial,annot,KOG
Acropora_023597,1.3668862357741625,-6.568600092343931,Belongs to the protein-tyrosine phosphatase family. Non-receptor class myotubularin subfamily,Signal transduction mechanisms
Acropora_023617,1.5498699617550582,-3.0150043045932726,negative regulation of fibroblast apoptotic process,Signal transduction mechanisms
Acropora_023652,-7.056698333318372,11.46948139672049,NA,NA
Acropora_023653,-5.271567185672731,5.992742285599554,NA,NA
Acropora_023661,-1.8948839252784453,5.415388050392797,DEAD/DEAH box helicase,RNA processing and modification
Acropora_023665,-1.3431191215833855,2.1250409824402055,cellular developmental process,"Cell cycle control, cell division, chromosome partitioning"
Acropora_023677,-3.746278053567401,11.58497012665757,NA,NA
Acropora_023681,-2.426155502042974,6.031503968327921,NA,NA
Acropora_023691,9.336691394098839,-9.241464969472826,NA,NA
Acropora_023692,-3.2926372028227076,9.920308945404875,NA,NA
Acropora_023702,1.9947990911573241,-3.6067583049398872,NA,NA
Acropora_023713,3.170236916531318,-2.909937837502627,7 transmembrane receptor (rhodopsin family),Signal transduction mechanisms
Acropora_023771,-6.189882505331075,2.9181562280137086,chromatin binding,Function Unknown
Acropora_023791,1.4289152771136533,-2.106896771705304,Beta-eliminating lyase,Amino acid transport and metabolism
Acropora_023865,-4.1844115174626975,4.8662905300347665,Activating transcription factor 4b1 (tax-responsive enhancer element B67),Transcription
Acropora_023876,3.669605961794665,-4.533200222755029,NA,NA
Acropora_023881,1.8483861578967196,-4.717102175853477,protein side chain deglutamylation,Amino acid transport and metabolism
Acropora_023882,1.6887796420550298,-7.245256785143403,G-protein coupled receptor activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_023892,2.5355118389620075,-5.6408381259222775,Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family,Inorganic ion transport and metabolism
Acropora_023911,-2.5959764019766163,2.0216243019891085,Endoribonuclease XendoU,Function Unknown
Acropora_023920,8.15603583282869,-6.685711106906076,NA,NA
Acropora_023922,-10.828878816178833,6.87227459725412,sequence-specific DNA binding,Transcription
Acropora_023989,1.4168835249760734,-6.057019094046103,1-phosphatidylinositol-4-phosphate 5-kinase activity,Signal transduction mechanisms
Acropora_023998,3.909493084330556,-2.3912359016262057,cAMP-dependent protein kinase regulator activity,Signal transduction mechanisms
Acropora_024010,-2.002474299809792,3.7876438022388923,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport"
Acropora_024077,1.5075157786969786,-10.656661659886746,ammonium transmembrane transporter activity,Inorganic ion transport and metabolism
Acropora_024139,-3.9544577967072683,12.696759234639936,regulation of vesicle fusion,Signal transduction mechanisms
Acropora_024147,1.4856415058112562,-4.678271141493655,alpha-protein kinase 1,Function Unknown
Acropora_024234,-3.6072024650766874,1.528946965857078,Transmembrane protein 87A,Function Unknown
Acropora_024236,2.0061805711597755,1.318486139409936,NA,NA
Acropora_024312,1.4141266538453912,1.8201565599532838,Cellulase (glycosyl hydrolase family 5),Carbohydrate transport and metabolism
Acropora_024326,3.4877322222912586,-10.356640112122873,negative regulation of motor neuron migration,Cytoskeleton
Acropora_024354,1.6813300708844492,-2.6692652600770232,NA,NA
Acropora_024402,1.3744462500334975,-2.5397121152257385,membrane addition at site of cytokinesis,"Cell cycle control, cell division, chromosome partitioning"
Acropora_024417,2.2058650974617584,-14.355806128653331,actin filament severing,Cytoskeleton
Acropora_024488,-2.3085648656080426,6.071368328067464,organic anion transmembrane transporter activity,Transcription
Acropora_024489,-1.420150247917645,11.651067014484958,endoribonuclease activity,Function Unknown
Acropora_024577,-1.3506825919526908,10.673421749719045,NA,NA
Acropora_024716,1.321680115103498,-2.6432667432077896,NA,NA
Acropora_024846,1.3142305146434465,-1.7222211598759203,arachidonic acid secretion,Lipid transport and metabolism
Acropora_024933,-1.6396366177330144,7.258439065423897,"Solute carrier family 35, member G1",
Acropora_024937,2.1617381857490816,-7.221068040657367,"spectrin, beta",Cytoskeleton
Acropora_024955,2.180713092223472,-1.5482608242945175,NA,NA
Acropora_025074,-11.266830716723806,22.62400725919027,NA,NA
Acropora_025268,1.549443857390147,-1.619126807260575,DNA binding,Function Unknown
Acropora_025340,-1.5171850639451938,3.702548336159588,NA,NA
Acropora_025532,-3.780982411110891,3.494520813739492,NA,NA
Acropora_025675,1.5609324090004646,-3.610481869513345,Centrosomal protein,Function Unknown
Acropora_025840,1.7589028586634503,-1.72593902885349,GPCR-Autoproteolysis INducing (GAIN) domain,Signal transduction mechanisms
Acropora_025851,9.566222010819551,-8.389015188457797,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle,Function Unknown
Acropora_025852,15.666884385050375,-16.017004730487926,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle,Function Unknown
Acropora_025853,1.693454335543189,-1.7107715706674966,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle,Function Unknown
Acropora_025907,3.4081620090460305,-4.719806109176799,transcription corepressor activity,Transcription
Acropora_025932,4.36506398969285,-6.9569654631064655,NA,NA
Acropora_026008,-1.5099404924182218,1.6835739520263884,Belongs to the SNF7 family,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_026034,-1.4480394884331829,12.215917409052524,intra-Golgi vesicle-mediated transport,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_026067,1.959343500394617,-3.5050756990026706,NA,NA
Acropora_026070,-1.649932634890497,7.205913212581066,Involved in the regulation of homocysteine metabolism,Amino acid transport and metabolism
Acropora_026074,2.9879711293152753,-22.831908836281503,NA,NA
Acropora_026079,2.3506636024082734,-10.038614844603748,Protein kinase C conserved region 2 (CalB),Function Unknown
Acropora_026081,1.436186429559741,-3.860848375503514,Protein kinase C conserved region 2 (CalB),Function Unknown
Acropora_026111,2.7929446133413394,-3.9426057258595435,NA,NA
Acropora_026122,1.6925121197057889,-4.884373223106937,identical protein binding,Function Unknown
Acropora_026140,2.290967181523896,-8.837816315611699,phosphatidylinositol phospholipase C activity,Lipid transport and metabolism
Acropora_026170,-2.0433070048892357,3.5107244697429034,NA,NA
Acropora_026171,-1.9269439126467243,1.5098899728819948,NA,NA
Acropora_026215,-4.3787369495644395,7.688319700794682,endoplasmic reticulum,
Acropora_026219,-2.3018006565242564,1.5164435281293114,NA,NA
Acropora_026237,-2.304064569313295,6.842989400265384,"posttranslational protein targeting to membrane, translocation","Intracellular trafficking, secretion, and vesicular transport"
Acropora_026248,-2.0833225569933997,9.963971078477435,"Filamin C, gamma",Cytoskeleton
Acropora_026255,-1.3091134572676957,13.791337798527506,calcium ion export across plasma membrane,
Acropora_026256,-1.7192860943751933,1.3058163024794567,Spermatogenesis-associated serine-rich protein 2,Function Unknown
Acropora_026260,-7.277356673880123,3.895208601596002,unfolded protein binding,"Posttranslational modification, protein turnover, chaperones"
Acropora_026262,1.8024865225063558,-3.315718751279826,DNA-binding transcription factor activity,Transcription
Acropora_026280,-1.4912517184783631,3.6729624453937397,"ATPase activity, coupled to transmembrane movement of substances",Lipid transport and metabolism
Acropora_026287,1.5099404924182218,-3.224237959373196,MAP kinase kinase kinase activity,Signal transduction mechanisms
Acropora_026310,-12.253557470222631,2.3934672209876315,protein disulfide isomerase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_026312,-1.839185036573612,1.9344699681911521,positive regulation of interleukin-13 biosynthetic process,Function Unknown
Acropora_026329,9.432117453816005,-2.7063596979220197,trypsinogen activation,Function Unknown
Acropora_026340,-1.600124804177735,7.525451757765002,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit,"Posttranslational modification, protein turnover, chaperones"
Acropora_026342,1.8483861578967196,-8.748581116294178,NA,NA
Acropora_026353,-2.5972973109537767,16.46921813518394,glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity,
Acropora_026368,2.9045151218591396,-10.173136684184994,Guanylate kinase,Nucleotide transport and metabolism
Acropora_026399,-1.600547665478825,6.763071942323876,translocation of peptides or proteins into other organism involved in symbiotic interaction,"Posttranslational modification, protein turnover, chaperones"
Acropora_026400,-2.9583579365255543,18.879113276571214,protein transport,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_026402,-1.8844666703631754,12.786467709916888,transcription elongation from RNA polymerase II promoter,Transcription
Acropora_026407,-2.423927550512444,10.349269728243414,protein homodimerization activity,Signal transduction mechanisms
Acropora_026408,-1.6533136281496215,6.332065125317851,RNA splicing,RNA processing and modification
Acropora_026409,3.154874876940312,-3.6016864952995684,Structural maintenance of chromosomes flexible hinge,Function Unknown
Acropora_026415,-1.3234461865008615,8.517177404685008,Belongs to the universal ribosomal protein uL5 family,"Translation, ribosomal structure and biogenesis"
Acropora_026464,1.642427747750018,-9.41693940041491,ATPase inhibitor activity,Function Unknown
Acropora_026478,-2.4045050869889257,6.449252671325103,NA,NA
Acropora_026535,-3.1380729157137486,10.200597867660326,NA,NA
Acropora_026566,1.5932180714241928,-1.4679995514345892,NA,NA
Acropora_026577,1.7481735091827066,-2.499644874878495,chitinase activity,Carbohydrate transport and metabolism
Acropora_026588,-1.4182567430565107,6.491140623014962,thick ascending limb development,Function Unknown
Acropora_026604,-1.9355469235086085,2.3852570214377447,NA,NA
Acropora_026622,-3.615504593109242,4.5422957408997915,NA,NA
Acropora_026628,-2.011823703911968,9.80707483885977,NA,NA
Acropora_026630,-1.4212594559889828,2.7384128695852876,scavenger receptor activity,Signal transduction mechanisms
Acropora_026636,-1.7192860943751933,9.467746421686483,NA,NA
Acropora_026637,-1.9273644746391163,4.874165405060077,NA,NA
Acropora_026652,2.7170383522719175,-7.657590441062868,oxoglutarate dehydrogenase (succinyl-transferring) activity,Energy production and conversion
Acropora_026670,-3.3456406148262046,7.298637606364043,NA,NA
Acropora_026671,-2.3506636024082734,3.658369140191398,scavenger receptor activity,Signal transduction mechanisms
Acropora_026677,-4.465749570992507,9.545515868142088,NA,NA
Acropora_026736,2.3277613069367984,-7.88498819289509,NA,NA
Acropora_026747,-1.3130237215864833,2.3437696741031666,"Essential component of the TIM23 complex, a complex that mediates the translocation of transit peptide-containing proteins across the mitochondrial inner membrane","Intracellular trafficking, secretion, and vesicular transport"
Acropora_026785,2.1799600493147917,-5.99457271540918,subunit beta-like,Function Unknown
Acropora_026791,-1.7511048027449752,2.988406784027357,fibroblast growth factor,Signal transduction mechanisms
Acropora_026799,2.0054290457813537,-2.8191997573877003,NA,NA
Acropora_026807,2.7602611354546136,-1.5734489610832112,peptidyl-tRNA hydrolase,Lipid transport and metabolism
Acropora_026811,-3.378122919670044,15.713833489726545,Belongs to the SKP1 family,"Posttranslational modification, protein turnover, chaperones"
Acropora_026815,4.94741673331535,-3.9209019503817055,NA,NA
Acropora_026847,-1.7270208413496082,2.8138259751785357,NA,NA
Acropora_026850,-5.832812837683387,9.53042957324261,NA,NA
Acropora_026851,-2.308725050200407,13.98652723556797,NA,NA
Acropora_026909,2.852869549678755,-6.314889246344733,NA,NA
Acropora_026935,-1.5171850639451938,13.27516232951032,translation elongation factor activity,"Translation, ribosomal structure and biogenesis"
Acropora_027106,1.443790731772035,-4.800416350854577,NA,NA
Acropora_027152,1.4950286641190051,9.536493422795594,Pentafunctional AROM polypeptide-like,Amino acid transport and metabolism
Acropora_027294,1.4348650691053302,-3.2707026824566947,NA,NA
Acropora_027295,-1.8206868580862123,3.9417807821252033,"Constitutes one of the two catalytic subunit of the tRNA-splicing endonuclease complex, a complex responsible for identification and cleavage of the splice sites in pre-tRNA. It cleaves pre-tRNA at the 5'- and 3'-splice sites to release the intron. The products are an intron and two tRNA half-molecules bearing 2',3'-cyclic phosphate and 5'-OH termini. There are no conserved sequences at the splice sites, but the intron is invariably located at the same site in the gene, placing the splice sites an invariant distance from the constant structural features of the tRNA body","Translation, ribosomal structure and biogenesis"
Acropora_027348,2.264328363185788,-1.4360927180475462,ubiquitin binding,
Acropora_027374,-1.3668862357741625,16.087821725578724,ribosome biogenesis,"Translation, ribosomal structure and biogenesis"
Acropora_027377,2.1260231535489327,-2.324166063045599,NA,NA
Acropora_027414,1.4816659137100718,-1.359368988991691,Coiled-coil,Function Unknown
Acropora_027515,2.9820941714821245,-10.810430006439299,ubiquitin-protein transferase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_027521,-1.4235421977089509,4.70300722952444,Mindbomb E3 ubiquitin protein ligase 2,"Posttranslational modification, protein turnover, chaperones"
Acropora_027532,-1.9241538530110702,2.3854971515352874,NA,NA
Acropora_027533,-1.5194805248028502,1.714517271365678,NA,NA
Acropora_027552,-4.963372451374818,7.894149329249467,adenylate cyclase-activating G-protein coupled receptor signaling pathway,Signal transduction mechanisms
Acropora_027597,-1.8670521033730725,15.229003243611471,NA,NA
Acropora_027695,-1.3942897910632106,3.8496961076723735,interferon regulatory factor 1,Transcription
Acropora_027708,1.511529749883775,-7.090025915752352,NA,NA
Acropora_027735,1.642427747750018,-3.0731373756327844,NA,NA
Acropora_027738,1.3321643153254321,-3.242615642342028,metalloendopeptidase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_027748,1.8454889006308584,-9.119943544135381,NA,NA
Acropora_027752,2.736785356997015,-7.070389357332027,amyloid precursor protein metabolic process,Energy production and conversion
Acropora_027789,-1.4040582455106616,13.445669926439367,embryonic brain development,"Translation, ribosomal structure and biogenesis"
Acropora_027872,-4.100247362806158,-1.303492790666571,Neural cell adhesion molecule,Signal transduction mechanisms
Acropora_027874,1.512338139972034,-1.3281267003592299,Nucleoporin-like protein 2,Function Unknown
Acropora_027919,2.5681853043734897,-1.6986461537869557,organic anion transmembrane transporter activity,Transcription
Acropora_027933,-2.953488041833896,5.369781735927422,Marginal zone B and,Function Unknown
Acropora_027946,2.5758948229352296,-3.790748227415321,NA,NA
Acropora_027954,-1.928533918395325,2.5579263685997633,dolichyl-phosphate-mannose-protein mannosyltransferase activity,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_027956,-5.625912069856273,11.459265082953497,Impact RWD domain protein,Function Unknown
Acropora_028096,4.194345232978925,-8.883105749392731,NA,NA
Acropora_028098,2.7170383522719175,-10.03261128921154,NA,NA
Acropora_028103,4.353291726804698,-6.785930568921875,glucose:sodium symporter activity,Inorganic ion transport and metabolism
Acropora_028115,-1.5194805248028502,6.220224213889245,regulation of calcium-mediated signaling,Signal transduction mechanisms
Acropora_028118,1.4950286641190051,-3.5591976304132835,zinc ion binding,"Posttranslational modification, protein turnover, chaperones"
Acropora_028139,-5.8577899679172285,18.879113276571214,calcium ion transport,
Acropora_028171,3.05141040545431,-4.0167448336824005,NA,NA
Acropora_028212,-10.397715422224119,19.80150043023416,calcium ion transport,
Acropora_028224,-15.043747535523455,15.289998694702755,Mesencephalic astrocyte-derived neurotrophic factor,Function Unknown
Acropora_028271,1.3019673948306016,-6.031503968327921,NA,NA
Acropora_028286,-1.9547790152183502,17.648020543886627,"Translocon-associated protein, delta subunit precursor (TRAP-delta)","Intracellular trafficking, secretion, and vesicular transport"
Acropora_028331,-2.1597455148355147,8.09693585476871,NA,NA
Acropora_028337,1.6079165093133703,-15.623254293024901,regulation of mitotic cell cycle,"Posttranslational modification, protein turnover, chaperones"
Acropora_028339,1.8275962199035012,-1.8882114918961168,NA,NA
Acropora_028383,-2.2018518774577345,1.7698774641615194,lysosomal lumen pH elevation,Function Unknown
Acropora_028386,7.634006907659878,-7.094748318647836,NA,NA
Acropora_028397,1.412564481450752,-2.3991122790468653,Tubulin gamma complex associated protein 6,Cytoskeleton
Acropora_028406,1.8024865225063558,-12.506873192887628,regulation of mitotic cell cycle,"Posttranslational modification, protein turnover, chaperones"
Acropora_028488,6.494453416627658,-4.155128784256467,helix loop helix domain,Transcription
Acropora_028497,2.8902357860938794,-5.923753842476923,fibroblast growth factor-activated receptor activity,Signal transduction mechanisms
Acropora_028504,1.4635772610328741,-13.897318070373384,fibroblast growth factor-activated receptor activity,Signal transduction mechanisms
Acropora_028514,-2.898070807576929,11.585366877691031,regulation of chemokine (C-C motif) ligand 2 secretion,Cell wall/membrane/envelope biogenesis
Acropora_028516,1.4435333408529911,-5.962773380150787,kinetochore assembly,Function Unknown
Acropora_028517,1.7568219256710587,2.456089514817935,DNA repair protein complementing XP-C cells,"Replication, recombination and repair"
Acropora_028525,4.986868219694588,-5.192934139222204,NA,NA
Acropora_028531,-3.762801191079782,4.123987225217606,NA,NA
Acropora_028543,1.7638876269988137,-9.46030595243085,NA,NA
Acropora_028567,1.9329870547292243,-6.432863808261469,NA,NA
Acropora_028619,-1.5319892436213658,2.3189116216569787,NA,NA
Acropora_028639,-1.6087283492107236,5.021062848422626,phosphatidylinositol binding,Signal transduction mechanisms
Acropora_028713,1.409535056751759,-5.277824160387185,Dehydratase family,Amino acid transport and metabolism
Acropora_028820,-1.9414041718590949,5.548646834332575,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,Function Unknown
Acropora_028893,-1.5867585123365504,14.64555863935326,NA,NA
Acropora_028926,-2.4288883031759307,1.4025748571810626,"TBC1 domain family, member 25",Signal transduction mechanisms
Acropora_028994,2.1537011091275944,3.076341204682742,NA,NA
Acropora_029215,2.609199860166075,-7.911414330664932,NA,NA
Acropora_029364,2.9149787397787015,-3.8666795965898526,Sulfotransferase domain,Function Unknown
Acropora_029367,2.0331797842007813,-3.9795715411694803,hydrolase activity,"Translation, ribosomal structure and biogenesis"
Acropora_029432,5.972718632412539,-10.90743418673537,CUB domain-containing protein 2,Signal transduction mechanisms
Acropora_029513,1.720534237389516,-1.344798802084994,GABA-A receptor activity,Cell wall/membrane/envelope biogenesis
Acropora_029514,4.779545911688208,-3.33663645948595,Belongs to the ligand-gated ion channel (TC 1.A.9) family,Signal transduction mechanisms
Acropora_029565,-1.5110509384736948,6.588932818384803,26s proteasome non-ATPase regulatory subunit,"Posttranslational modification, protein turnover, chaperones"
Acropora_029597,3.4342553592240814,-10.625628201897227,NA,NA
Acropora_029598,3.7707197991525803,-6.452843839158183,biological adhesion,Signal transduction mechanisms
Acropora_029599,2.0968495874955377,-11.814376042040045,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,Function Unknown
Acropora_029602,3.1194539679117783,-4.3517419448313195,heme binding,"Secondary metabolites biosynthesis, transport and catabolism"
Acropora_029604,1.3726822542786248,-3.4695625297174844,heme binding,"Secondary metabolites biosynthesis, transport and catabolism"
Acropora_029605,3.330398929785252,-4.406458673315565,heme binding,"Secondary metabolites biosynthesis, transport and catabolism"
Acropora_029627,-2.3362138952880316,4.191952201682541,NA,NA
Acropora_029718,3.4272114489970558,-1.519120564199862,NA,NA
Acropora_029735,2.2230554934329008,-13.68102144608424,"Filamin C, gamma",Cytoskeleton
Acropora_029739,-3.351024531919484,5.590156280582179,Transketolase,Carbohydrate transport and metabolism
Acropora_029756,-1.4874234846816343,7.556305754436881,Belongs to the eukaryotic ribosomal protein eL20 family,"Translation, ribosomal structure and biogenesis"
Acropora_029778,1.4400157936495823,-2.530405183495835,cilium movement involved in cell motility,Function Unknown
Acropora_029783,1.796837365135443,-2.1875931212315547,NA,NA
Acropora_029799,-2.423927550512444,2.152397527991662,Transmembrane protein 43,Function Unknown
Acropora_029807,-1.3189816587519247,2.9927746067786862,G-protein coupled receptor activity,Signal transduction mechanisms
Acropora_029834,1.4560588985114897,-2.0422138170735096,NA,NA
Acropora_029849,-1.6533136281496215,7.216966540341211,intraflagellar transport,Transcription
Acropora_029886,1.427050211099978,-3.8910409881196895,protein autoubiquitination,"Posttranslational modification, protein turnover, chaperones"
Acropora_029888,3.0767623437631535,-2.819672125125842,Transforming growth  factor-beta (TGF-beta) family,Signal transduction mechanisms
Acropora_029897,1.7622470896659708,-10.108624825111498,Belongs to the AB hydrolase superfamily. Lipase family,"Posttranslational modification, protein turnover, chaperones"
Acropora_029904,-1.5181793049102694,2.7644531559355827,positive regulation of Wnt protein secretion,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_029962,-5.792879595430376,13.229520477844122,NA,NA
Acropora_029983,9.17121882763388,-1.906666251675466,Potassium channel subfamily K member,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_029987,2.5758948229352296,-2.174636111831564,alcohol dehydrogenase (NADP+) activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_030012,1.6442683058567522,-1.738705399741721,Leucine rich repeat,Function Unknown
Acropora_030014,2.0360265714596877,-5.071319907177651,neurotrophin receptor activity,Signal transduction mechanisms
Acropora_030028,-4.017078082269845,6.437311525938632,regulation of protein ADP-ribosylation,"Translation, ribosomal structure and biogenesis"
Acropora_030107,-1.603201562685916,3.5826939414741754,regulation of secretory granule organization,RNA processing and modification
Acropora_030114,-1.5825993770416047,6.861849924429677,-,
Acropora_030125,-1.6925121197057889,2.3049522595828784,NA,NA
Acropora_030142,-3.724486750627487,2.982818675414423,NA,NA
Acropora_030145,2.9813855929505944,-4.752386067242489,NA,NA
Acropora_030154,2.77880756347862,-3.999448678514867,NA,NA
Acropora_030307,-2.111763069604614,3.2875000299556287,NA,NA
Acropora_030352,-1.8931690332690945,11.213330774031427,NA,NA
Acropora_030571,-1.44761240979853,1.456868347956592,ubiquitin-like protein ligase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_030631,3.1779030326464706,-7.458658844339088,NA,NA
Acropora_030680,-2.187234803753723,1.9693790302194816,"Protein tyrosine phosphatase, receptor type",Signal transduction mechanisms
Acropora_030826,-1.700331754432854,6.449252671325103,NA,NA
Acropora_030919,-6.636820849212288,5.5694004717175885,NA,NA
Acropora_030931,-1.3356233223060083,6.853127531156474,GIPC PDZ domain containing family member,
Acropora_030966,-4.810256790290545,2.6930680968210727,NA,NA
Acropora_030967,-2.720724157997548,3.053126372348205,NA,NA
Acropora_030986,-1.368260915234397,5.062979658640592,NA,NA
Acropora_030996,2.043957297078426,-3.506311721212593,NA,NA
Acropora_031035,-1.3922315032475843,2.6194704374066764,NA,NA
Acropora_031113,-1.9875423708754902,1.6357229404975457,NA,NA
Acropora_031118,-3.0763337756805287,7.260734130757516,Peroxiredoxin,"Posttranslational modification, protein turnover, chaperones"
Acropora_031161,-1.5385496380000643,1.4915168283486382,NA,NA
Acropora_031219,1.4001942694737026,-1.8542278746094365,regulation of transcription by RNA polymerase III,Transcription
Acropora_031233,2.4766187870113656,-3.890962951808287,Centromere protein C,Function Unknown
Acropora_031252,-2.507668309918793,3.7632061409851936,Belongs to the thioredoxin family,"Posttranslational modification, protein turnover, chaperones"
Acropora_031254,2.164935080937142,-7.400604665577861,acidic dipeptidase,
Acropora_031256,2.0184229440422436,-3.2473415592425994,Structural maintenance of chromosomes,
Acropora_031257,2.028188224735292,-1.419934944372331,Structural maintenance of chromosomes,
Acropora_031270,1.7798741830549931,-16.348609138430053,NA,NA
Acropora_031272,2.9049178557089106,-29.2173857548649,NA,NA
Acropora_031294,-1.5110509384736948,10.899232082629752,common myeloid progenitor cell proliferation,Function Unknown
Acropora_031303,1.5702336967077573,-4.043134031143597,NA,NA
Acropora_031315,2.011056793063284,-4.032947543794103,centriole-centriole cohesion,Function Unknown
Acropora_031356,1.7798741830549931,-3.0116491197287707,Chromosome 19 open reading frame 44,Function Unknown
Acropora_031449,-16.64635517323702,4.462788122667766,peptide antigen assembly with MHC class I protein complex,"Posttranslational modification, protein turnover, chaperones"
Acropora_031453,1.4064656182037096,-7.9715062726713155,positive regulation of aldosterone biosynthetic process,Signal transduction mechanisms
Acropora_031491,3.0443323019549466,-6.15910610703905,NA,NA
Acropora_031563,1.7675546986440371,-1.916551149589113,NA,NA
Acropora_031596,-2.201677015005094,8.342766351570825,isomerase B,"Posttranslational modification, protein turnover, chaperones"
Acropora_031687,1.309086983841329,-2.053946644975034,NA,NA
Acropora_031857,-1.6758134348286087,5.690136986777766,aminopeptidase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_031859,1.5110509384736948,-9.117946668699542,NA,NA
Acropora_031861,1.5826632971905366,-4.440984742652027,NA,NA
Acropora_031863,1.7223335686312147,-1.3092800292718214,NA,NA
Acropora_031913,-2.3001061450400364,14.385135735222542,Belongs to the AAA ATPase family,"Posttranslational modification, protein turnover, chaperones"
Acropora_032094,-1.3004986420439129,4.354154403091163,NA,NA
Acropora_032133,-1.74271624432816,4.567631696471328,NA,NA
Acropora_032187,1.365574328602039,-1.5573830655616037,NA,NA
Acropora_032206,-1.4182567430565107,4.657711474550822,protein localization to pericentriolar material,Signal transduction mechanisms
Acropora_032221,2.019788269707982,-2.2404469647309977,NA,NA
Acropora_032293,1.427916354105347,-2.9832792918144073,NA,NA
Acropora_032304,-1.600124804177735,4.316825880012854,Tetraspanin-7,Function Unknown
Acropora_032367,-1.729680262384319,9.117946668699542,progesterone receptor signaling pathway,Signal transduction mechanisms
Acropora_032673,3.4077358515880767,-4.574929333537859,NA,NA
Acropora_032683,-1.6335113626765196,6.711094743230148,NA,NA
Acropora_032818,-1.6110584031426851,2.991862002014578,NA,NA
Acropora_032823,1.3181673577485093,-1.6657058238644495,NA,NA
Acropora_032845,-1.4524087796736604,12.381036452487903,regulation of sodium ion transport,Function Unknown
Acropora_033008,-1.5591580856691767,2.871489026338635,family member 26,Signal transduction mechanisms
Acropora_033099,9.284905617001098,-10.64368376214315,BTB/POZ domain,Inorganic ion transport and metabolism
Acropora_033111,2.0267534430631597,-6.6397269007413495,NA,NA
Acropora_033113,3.4575922360762594,-9.920308945404875,NA,NA
Acropora_033162,-1.5320851000118163,2.5425766761327235,NA,NA
Acropora_033211,-1.9195904855915178,6.654930788149481,NA,NA
Acropora_033253,-2.208458031246555,-1.3949260893895663,regulation of mitotic cell cycle,"Posttranslational modification, protein turnover, chaperones"
Acropora_033256,-1.8821418643704475,2.9665554429876413,NA,NA
Acropora_033385,1.5110509384736948,-7.19458874624656,NA,NA
Acropora_033540,1.4040582455106616,-2.7604949072374656,NA,NA
Acropora_033541,1.3142305146434465,-4.244517971837881,NA,NA
Acropora_033639,1.5934953969207506,-2.5701643641199494,NA,NA
Acropora_033660,-1.6596112575214081,8.600578998634072,NA,NA
Acropora_033692,1.433781899533908,-6.016014399476213,neuronal growth regulator 1,Signal transduction mechanisms
Acropora_033768,-1.911289782549545,4.771653074729572,carbohydrate binding,Signal transduction mechanisms
Acropora_033821,-1.4312155825865507,3.965523695655652,NA,NA
Acropora_34080,2.2101717001604237,-4.903721927179217,NA,NA
Acropora_34118,-2.267706483869063,2.5118392186150755,NA,NA
Acropora_34197,-1.5684859839331566,13.642177279083594,protein kinase activator activity,"Translation, ribosomal structure and biogenesis"
Acropora_34237,-1.9296089750526642,-5.802993876026583,ribonuclease III activity,Transcription
Acropora_34240,5.109290435428772,-3.078460009172212,negative regulation of DNA helicase activity,"Replication, recombination and repair"
Acropora_34253,1.5945833032711592,-1.3987026920696481,Protein SSUH2 homolog,"Posttranslational modification, protein turnover, chaperones"
Acropora_34285,1.41680050291045,-2.1893608185059388,NA,NA
Acropora_34299,2.627362722136225,-3.126637372579996,replication fork processing,Function Unknown
Acropora_34308,-1.5647604017111474,18.99970594651088,sphinganine-1-phosphate aldolase activity,Amino acid transport and metabolism
Acropora_34311,1.5587090982357559,-11.155977532632702,NA,NA
Acropora_34336,-1.5333062979195078,9.448061500385636,NA,NA
Acropora_34448,-2.0287917219204226,4.057483962340748,NA,NA
Acropora_34467,1.9790190971209318,-2.851065769606503,NA,NA
